dependent_schema,dependent_view,source_schema,source_object
public,view_riksdagen_committee,public,assignment_data
public,view_riksdagen_committee,public,assignment_data
public,view_riksdagen_committee,public,view_riksdagen_politician_document
public,view_riksdagen_committee,public,view_riksdagen_politician_document
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_party_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_politician_summary,public,view_riksdagen_vote_data_ballot_politician_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_ballot_decision_summary,public,view_riksdagen_vote_data_ballot_summary
public,view_riksdagen_committee_decision_type_org_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_decision_type_org_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_decision_type_org_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_decision_type_org_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_decision_type_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_decision_type_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_decision_type_summary,public,view_riksdagen_committee_decisions
public,view_riksdagen_committee_decisions,public,committee_proposal_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_decisions,public,committee_proposal_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_decisions,public,committee_proposal_data
public,view_riksdagen_committee_decisions,public,committee_proposal_data
public,view_riksdagen_committee_decisions,public,committee_proposal_data
public,view_riksdagen_committee_decisions,public,committee_proposal_data
public,view_riksdagen_committee_decisions,public,committee_proposal_data
public,view_riksdagen_committee_decisions,public,committee_proposal_data
public,view_riksdagen_committee_decisions,public,committee_proposal_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_decisions,public,committee_document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,view_riksdagen_committee
public,view_riksdagen_committee_parliament_member_proposal,public,view_riksdagen_committee
public,view_riksdagen_committee_parliament_member_proposal,public,view_riksdagen_committee
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_parliament_member_proposal,public,document_data
public,view_riksdagen_committee_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_committee_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_committee_role_member,public,person_data
public,view_riksdagen_committee_role_member,public,assignment_data
public,view_riksdagen_committee_role_member,public,assignment_data
public,view_riksdagen_committee_role_member,public,assignment_data
public,view_riksdagen_committee_role_member,public,assignment_data
public,view_riksdagen_committee_role_member,public,person_data
public,view_riksdagen_committee_role_member,public,person_data
public,view_riksdagen_committee_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_committee_role_member,public,person_data
public,view_riksdagen_committee_role_member,public,assignment_data
public,view_riksdagen_committee_role_member,public,assignment_data
public,view_riksdagen_committee_role_member,public,assignment_data
public,view_riksdagen_committee_role_member,public,assignment_data
public,view_riksdagen_committee_roles,public,assignment_data
public,view_riksdagen_committee_roles,public,assignment_data
public,view_riksdagen_committee_roles,public,assignment_data
public,view_riksdagen_committee_roles,public,assignment_data
public,view_riksdagen_committee_roles,public,assignment_data
public,view_riksdagen_committee_roles,public,assignment_data
public,view_riksdagen_crisis_resilience_indicators,public,person_data
public,view_riksdagen_crisis_resilience_indicators,public,person_data
public,view_riksdagen_crisis_resilience_indicators,public,person_data
public,view_riksdagen_crisis_resilience_indicators,public,person_data
public,view_riksdagen_crisis_resilience_indicators,public,person_data
public,view_riksdagen_crisis_resilience_indicators,public,vote_data
public,view_riksdagen_crisis_resilience_indicators,public,vote_data
public,view_riksdagen_crisis_resilience_indicators,public,vote_data
public,view_riksdagen_crisis_resilience_indicators,public,vote_data
public,view_riksdagen_crisis_resilience_indicators,public,vote_data
public,view_riksdagen_document_type_daily_summary,public,document_element
public,view_riksdagen_document_type_daily_summary,public,document_element
public,view_riksdagen_goverment,public,assignment_data
public,view_riksdagen_goverment,public,view_riksdagen_politician_document
public,view_riksdagen_goverment,public,view_riksdagen_politician_document
public,view_riksdagen_goverment,public,view_riksdagen_politician_document
public,view_riksdagen_goverment,public,view_riksdagen_politician_document
public,view_riksdagen_goverment,public,view_riksdagen_politician_document
public,view_riksdagen_goverment,public,assignment_data
public,view_riksdagen_goverment,public,assignment_data
public,view_riksdagen_goverment,public,assignment_data
public,view_riksdagen_goverment,public,assignment_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_proposals,public,document_data
public,view_riksdagen_goverment_role_member,public,assignment_data
public,view_riksdagen_goverment_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_goverment_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_goverment_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_goverment_role_member,public,assignment_data
public,view_riksdagen_goverment_role_member,public,assignment_data
public,view_riksdagen_goverment_role_member,public,assignment_data
public,view_riksdagen_goverment_role_member,public,assignment_data
public,view_riksdagen_goverment_role_member,public,assignment_data
public,view_riksdagen_goverment_role_member,public,person_data
public,view_riksdagen_goverment_role_member,public,person_data
public,view_riksdagen_goverment_role_member,public,person_data
public,view_riksdagen_goverment_role_member,public,person_data
public,view_riksdagen_goverment_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_goverment_roles,public,assignment_data
public,view_riksdagen_goverment_roles,public,assignment_data
public,view_riksdagen_goverment_roles,public,assignment_data
public,view_riksdagen_goverment_roles,public,assignment_data
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_voting_anomaly_detection
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_coalition_alignment_matrix
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_coalition_alignment_matrix
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_crisis_resilience_indicators
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_politician_influence_metrics
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_politician_influence_metrics
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_voting_anomaly_detection
public,view_riksdagen_intelligence_dashboard,public,vote_data
public,view_riksdagen_intelligence_dashboard,public,vote_data
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_party_momentum_analysis
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_party_momentum_analysis
public,view_riksdagen_intelligence_dashboard,public,view_riksdagen_party_momentum_analysis
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_member_proposals,public,document_element
public,view_riksdagen_org_document_daily_summary,public,document_element
public,view_riksdagen_org_document_daily_summary,public,document_element
public,view_riksdagen_org_document_daily_summary,public,document_element
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party,public,view_riksdagen_party_member
public,view_riksdagen_party_ballot_support_annual_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_party_ballot_support_annual_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_party_ballot_support_annual_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_party_ballot_support_annual_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_party_ballot_support_annual_summary,public,view_riksdagen_vote_data_ballot_party_summary
public,view_riksdagen_party_coalation_against_annual_summary,public,committee_proposal_data
public,view_riksdagen_party_coalation_against_annual_summary,public,committee_proposal_data
public,view_riksdagen_party_coalation_against_annual_summary,public,committee_proposal_data
public,view_riksdagen_party_document_daily_summary,public,view_riksdagen_politician_document
public,view_riksdagen_party_document_daily_summary,public,view_riksdagen_politician_document
public,view_riksdagen_party_document_daily_summary,public,view_riksdagen_politician_document
public,view_riksdagen_party_document_daily_summary,public,view_riksdagen_politician_document
public,view_riksdagen_party_document_daily_summary,public,view_riksdagen_politician_document
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_document_summary,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,person_data
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,sweden_political_party
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_member,public,view_riksdagen_politician_document_summary
public,view_riksdagen_party_momentum_analysis,public,vote_data
public,view_riksdagen_party_momentum_analysis,public,vote_data
public,view_riksdagen_party_momentum_analysis,public,vote_data
public,view_riksdagen_party_momentum_analysis,public,vote_data
public,view_riksdagen_party_role_member,public,assignment_data
public,view_riksdagen_party_role_member,public,assignment_data
public,view_riksdagen_party_role_member,public,assignment_data
public,view_riksdagen_party_role_member,public,assignment_data
public,view_riksdagen_party_role_member,public,assignment_data
public,view_riksdagen_party_role_member,public,assignment_data
public,view_riksdagen_party_role_member,public,assignment_data
public,view_riksdagen_party_role_member,public,person_data
public,view_riksdagen_party_role_member,public,person_data
public,view_riksdagen_party_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_party_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_party_role_member,public,view_riksdagen_politician_document
public,view_riksdagen_party_role_member,public,person_data
public,view_riksdagen_party_role_member,public,person_data
public,view_riksdagen_party_signatures_document_summary,public,document_person_reference_da_0
