snapshot_pk,type,version,state,changed_properties,managed_type,global_id_fk,commit_fk
422800,INITIAL,1,"{
  ""annualWorkHeadCount"": 9,
  ""year"": 2015,
  ""headCount"": 9,
  ""name"": ""Medlingsinstitutet"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1263,
  ""comment"": """",
  ""mCode"": ""MI"",
  ""governmentBodyId"": ""MI"",
  ""id"": 4034,
  ""orgNumber"": ""202100-5174"",
  ""ministry"": ""Arbetsmarknadsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,4327,4325
115300,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2002,
  ""headCount"": 0,
  ""name"": ""Statens konstråd"",
  ""vat"": ""Ja"",
  ""consecutiveNumber"": 1076,
  ""comment"": """",
  ""mCode"": ""SK"",
  ""governmentBodyId"": ""SK"",
  ""id"": 959,
  ""orgNumber"": ""202100-1033"",
  ""ministry"": ""Kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1252,1250
183100,INITIAL,1,"{
  ""annualWorkHeadCount"": 175,
  ""year"": 2005,
  ""headCount"": 175,
  ""name"": ""Länsstyrelsen i Södermanlands län"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1016,
  ""comment"": """",
  ""mCode"": ""LSODER"",
  ""governmentBodyId"": ""LSODER"",
  ""id"": 1637,
  ""orgNumber"": ""202100-2262"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1930,1928
560600,INITIAL,1,"{
  ""annualWorkHeadCount"": 1323,
  ""year"": 2021,
  ""headCount"": 1405,
  ""name"": ""Statens servicecenter"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1381,
  ""comment"": """",
  ""mCode"": ""SSC"",
  ""governmentBodyId"": ""SSC"",
  ""id"": 5412,
  ""orgNumber"": ""202100-6453"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5705,5703
243400,INITIAL,1,"{
  ""annualWorkHeadCount"": 3993,
  ""year"": 2007,
  ""headCount"": 3993,
  ""name"": ""Stockholms universitet"",
  ""vat"": ""Ja"",
  ""consecutiveNumber"": 1061,
  ""comment"": """",
  ""mCode"": ""SU"",
  ""governmentBodyId"": ""SU"",
  ""id"": 2240,
  ""orgNumber"": ""202100-3062"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,2533,2531
194800,INITIAL,1,"{
  ""annualWorkHeadCount"": 36,
  ""year"": 2005,
  ""headCount"": 50,
  ""name"": ""Teaterhögskolan i Stockholm"",
  ""vat"": ""Ja"",
  ""consecutiveNumber"": 1042,
  ""comment"": """",
  ""mCode"": ""TH"",
  ""governmentBodyId"": ""TH"",
  ""id"": 1754,
  ""orgNumber"": ""202100-1249"",
  ""ministry"": ""Utbildnings- och kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,2047,2045
311700,INITIAL,1,"{
  ""annualWorkHeadCount"": 602,
  ""year"": 2010,
  ""headCount"": 665,
  ""name"": ""Riksdagsförvaltningen"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1109,
  ""comment"": """",
  ""mCode"": ""RD"",
  ""governmentBodyId"": ""RD"",
  ""id"": 2923,
  ""orgNumber"": ""202100-2627"",
  ""ministry"": ""Riksdagen och dess verk m.m.""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3216,3214
526000,INITIAL,1,"{
  ""annualWorkHeadCount"": 635,
  ""year"": 2020,
  ""headCount"": 595,
  ""name"": ""Högskolan Dalarna"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1151,
  ""comment"": """",
  ""mCode"": ""HDAL"",
  ""governmentBodyId"": ""HDAL"",
  ""id"": 5066,
  ""orgNumber"": ""202100-2908"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5359,5357
555700,INITIAL,1,"{
  ""annualWorkHeadCount"": 970,
  ""year"": 2021,
  ""headCount"": 1033,
  ""name"": ""Mälardalens högskola"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1157,
  ""comment"": """",
  ""mCode"": ""MDH"",
  ""governmentBodyId"": ""MDH"",
  ""id"": 5363,
  ""orgNumber"": ""202100-2916"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5656,5654
592800,INITIAL,1,"{
  ""annualWorkHeadCount"": 159,
  ""year"": 2023,
  ""headCount"": 209,
  ""name"": ""Konstfack"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1052,
  ""comment"": """",
  ""mCode"": ""KF"",
  ""governmentBodyId"": ""KF"",
  ""id"": 5734,
  ""orgNumber"": ""202100-1199"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,6027,6025
326500,INITIAL,1,"{
  ""annualWorkHeadCount"": 3944,
  ""year"": 2011,
  ""headCount"": 4545,
  ""name"": ""Karolinska institutet"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1047,
  ""comment"": """",
  ""mCode"": ""KI"",
  ""governmentBodyId"": ""KI"",
  ""id"": 3071,
  ""orgNumber"": ""202100-2973"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3364,3362
399000,INITIAL,1,"{
  ""annualWorkHeadCount"": 231,
  ""year"": 2014,
  ""headCount"": 267,
  ""name"": ""Länsstyrelsen i Norrbottens län"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1048,
  ""comment"": """",
  ""mCode"": ""LNBOTT"",
  ""governmentBodyId"": ""LNBOTT"",
  ""id"": 3796,
  ""orgNumber"": ""202100-2478"",
  ""ministry"": ""Socialdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,4089,4087
112600,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2002,
  ""headCount"": 0,
  ""name"": ""Samarbetsnämnden för statsbidrag till trossamfund"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1261,
  ""comment"": ""Ansl 2000-01-01"",
  ""mCode"": ""SST"",
  ""governmentBodyId"": ""SST"",
  ""id"": 932,
  ""orgNumber"": ""202100-5141"",
  ""ministry"": ""Kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1225,1223
166600,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2004,
  ""headCount"": 0,
  ""name"": ""Statens ljud- och bildarkiv"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1162,
  ""comment"": """",
  ""mCode"": ""ALB"",
  ""governmentBodyId"": ""ALB"",
  ""id"": 1472,
  ""orgNumber"": ""202100-3492"",
  ""ministry"": ""Utbildnings- och kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1765,1763
436100,INITIAL,1,"{
  ""annualWorkHeadCount"": 149,
  ""year"": 2016,
  ""headCount"": 157,
  ""name"": ""Ekonomistyrningsverket"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1246,
  ""comment"": """",
  ""mCode"": ""ESV"",
  ""governmentBodyId"": ""ESV"",
  ""id"": 4167,
  ""orgNumber"": ""202100-5026"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,4460,4458
311500,INITIAL,1,"{
  ""annualWorkHeadCount"": 581,
  ""year"": 2010,
  ""headCount"": 601,
  ""name"": ""Riksarkivet"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1004,
  ""comment"": """",
  ""mCode"": ""RA"",
  ""governmentBodyId"": ""RA"",
  ""id"": 2921,
  ""orgNumber"": ""202100-1074"",
  ""ministry"": ""Kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3214,3212
42600,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 1999,
  ""headCount"": 0,
  ""name"": ""Sveriges geologiska undersökning"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1055,
  ""comment"": """",
  ""mCode"": ""SGU"",
  ""governmentBodyId"": ""SGU"",
  ""id"": 232,
  ""orgNumber"": ""202100-2528"",
  ""ministry"": ""Näringsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,525,523
350000,INITIAL,1,"{
  ""annualWorkHeadCount"": 52,
  ""year"": 2012,
  ""headCount"": 64,
  ""name"": ""Konjunkturinstitutet"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1075,
  ""comment"": """",
  ""mCode"": ""KONJ"",
  ""governmentBodyId"": ""KONJ"",
  ""id"": 3306,
  ""orgNumber"": ""202100-0845"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3599,3597
178600,INITIAL,1,"{
  ""annualWorkHeadCount"": 32,
  ""year"": 2005,
  ""headCount"": 35,
  ""name"": ""Järnvägsstyrelsen"",
  ""vat"": ""Nej"",
  ""consecutiveNumber"": 1320,
  ""comment"": """",
  ""mCode"": ""JVS"",
  ""governmentBodyId"": ""JVS"",
  ""id"": 1592,
  ""orgNumber"": ""202100-5505"",
  ""ministry"": ""Näringsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1885,1883
601100,INITIAL,1,"{
  ""annualWorkHeadCount"": 119,
  ""year"": 2023,
  ""headCount"": 161,
  ""name"": ""Sameskolstyrelsen"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1168,
  ""comment"": """",
  ""mCode"": ""SAMS"",
  ""governmentBodyId"": ""SAMS"",
  ""id"": 5817,
  ""orgNumber"": ""202100-4631"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,6110,6108
119300,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2002,
  ""headCount"": 0,
  ""name"": ""Tullverket"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1023,
  ""comment"": """",
  ""mCode"": ""TV"",
  ""governmentBodyId"": ""TV"",
  ""id"": 999,
  ""orgNumber"": ""202100-0969"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1292,1290
671400,INITIAL,1,"{
  ""annualWorkHeadCount"": 17,
  ""year"": 2026,
  ""headCount"": 20,
  ""name"": ""Överklagandenämnden för studiestöd"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1272,
  ""comment"": """",
  ""mCode"": ""OKS"",
  ""governmentBodyId"": ""OKS"",
  ""id"": 6520,
  ""orgNumber"": ""202100-5273"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,6813,6811
96600,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2002,
  ""headCount"": 0,
  ""name"": ""Arbetsmarknadsverket"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1088,
  ""comment"": """",
  ""mCode"": ""AMV"",
  ""governmentBodyId"": ""AMV"",
  ""id"": 772,
  ""orgNumber"": ""202100-2114"",
  ""ministry"": ""Näringsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1065,1063
151000,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2004,
  ""headCount"": 0,
  ""name"": ""Högskolan i Borås"",
  ""vat"": ""Ja"",
  ""consecutiveNumber"": 1152,
  ""comment"": """",
  ""mCode"": ""HBOR"",
  ""governmentBodyId"": ""HBOR"",
  ""id"": 1316,
  ""orgNumber"": ""202100-3138"",
  ""ministry"": ""Utbildnings- och kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1609,1607
576400,INITIAL,1,"{
  ""annualWorkHeadCount"": 13,
  ""year"": 2022,
  ""headCount"": 14,
  ""name"": ""Myndigheten för kulturanalys"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1374,
  ""comment"": """",
  ""mCode"": ""MKA"",
  ""governmentBodyId"": ""MKA"",
  ""id"": 5570,
  ""orgNumber"": ""202100-6404"",
  ""ministry"": ""Kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5863,5861
528200,INITIAL,1,"{
  ""annualWorkHeadCount"": 141,
  ""year"": 2020,
  ""headCount"": 169,
  ""name"": ""Konkurrensverket"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1199,
  ""comment"": """",
  ""mCode"": ""KKV"",
  ""governmentBodyId"": ""KKV"",
  ""id"": 5088,
  ""orgNumber"": ""202100-4342"",
  ""ministry"": ""Näringsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5381,5379
186600,INITIAL,1,"{
  ""annualWorkHeadCount"": 225,
  ""year"": 2005,
  ""headCount"": 225,
  ""name"": ""Premiepensionsmyndigheten"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1249,
  ""comment"": """",
  ""mCode"": ""PPM"",
  ""governmentBodyId"": ""PPM"",
  ""id"": 1672,
  ""orgNumber"": ""202100-5034"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1965,1963
135900,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2003,
  ""headCount"": 0,
  ""name"": ""Presstödsnämnden"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1146,
  ""comment"": """",
  ""mCode"": ""PSN"",
  ""governmentBodyId"": ""PSN"",
  ""id"": 1165,
  ""orgNumber"": ""202100-3294"",
  ""ministry"": ""Kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1458,1456
266300,INITIAL,1,"{
  ""annualWorkHeadCount"": 6,
  ""year"": 2008,
  ""headCount"": 27,
  ""name"": ""Statens järnvägar"",
  ""vat"": ""Nej"",
  ""consecutiveNumber"": 1054,
  ""comment"": ""Bolagiserats 2000-12-31. Del finns kvar som affärsverk några år. OBS! byte av MyndID fr SJ t ASJ. Rätten t SJ övertagits av bolaget SJ AB"",
  ""mCode"": ""ASJ"",
  ""governmentBodyId"": ""ASJ"",
  ""id"": 2469,
  ""orgNumber"": ""202100-0787"",
  ""ministry"": ""Näringsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,2762,2760
330300,INITIAL,1,"{
  ""annualWorkHeadCount"": 433,
  ""year"": 2011,
  ""headCount"": 479,
  ""name"": ""Länsstyrelsen i Skåne län"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1036,
  ""comment"": """",
  ""mCode"": ""LSKANE"",
  ""governmentBodyId"": ""LSKANE"",
  ""id"": 3109,
  ""orgNumber"": ""202100-2346"",
  ""ministry"": ""Socialdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3402,3400
326800,INITIAL,1,"{
  ""annualWorkHeadCount"": 12,
  ""year"": 2011,
  ""headCount"": 12,
  ""name"": ""Kompetensrådet för utveckling i staten"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1352,
  ""comment"": ""Myndigheten upphör 2012-12-31. Samtliga balanser överförs till Avvecklingsmyndigheten för utbildningsmyndigheter m.m."",
  ""mCode"": ""KRU"",
  ""governmentBodyId"": ""KRU"",
  ""id"": 3074,
  ""orgNumber"": ""202100-6115"",
  ""ministry"": ""Socialdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3367,3365
419000,INITIAL,1,"{
  ""annualWorkHeadCount"": 159,
  ""year"": 2015,
  ""headCount"": 360,
  ""name"": ""Kungl. Musikhögskolan i Stockholm"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1125,
  ""comment"": """",
  ""mCode"": ""KMH"",
  ""governmentBodyId"": ""KMH"",
  ""id"": 3996,
  ""orgNumber"": ""202100-1215"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,4289,4287
153600,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2004,
  ""headCount"": 0,
  ""name"": ""Kommerskollegium"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1027,
  ""comment"": """",
  ""mCode"": ""KOMK"",
  ""governmentBodyId"": ""KOMK"",
  ""id"": 1342,
  ""orgNumber"": ""202100-2007"",
  ""ministry"": ""Utrikesdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1635,1633
580100,INITIAL,1,"{
  ""annualWorkHeadCount"": 15,
  ""year"": 2022,
  ""headCount"": 16,
  ""name"": ""Skolforskningsinstitutet"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1399,
  ""comment"": """",
  ""mCode"": ""SF"",
  ""governmentBodyId"": ""SF"",
  ""id"": 5607,
  ""orgNumber"": ""202100-6602"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5900,5898
247400,INITIAL,1,"{
  ""annualWorkHeadCount"": 197,
  ""year"": 2008,
  ""headCount"": 285,
  ""name"": ""Avvecklingsmyndigheten för Arbetslivsinstitutet"",
  ""vat"": ""Nej"",
  ""consecutiveNumber"": 1333,
  ""comment"": ""Myndigheten upphör 2008-10-31."",
  ""mCode"": ""AALI"",
  ""governmentBodyId"": ""AALI"",
  ""id"": 2280,
  ""orgNumber"": ""202100-5661"",
  ""ministry"": ""Arbetsmarknadsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,2573,2571
513000,INITIAL,1,"{
  ""annualWorkHeadCount"": 232,
  ""year"": 2019,
  ""headCount"": 241,
  ""name"": ""Naturhistoriska riksmuseet"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1037,
  ""comment"": """",
  ""mCode"": ""NRM"",
  ""governmentBodyId"": ""NRM"",
  ""id"": 4936,
  ""orgNumber"": ""202100-1124"",
  ""ministry"": ""Kulturdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5229,5227
