snapshot_pk,type,version,state,changed_properties,managed_type,global_id_fk,commit_fk
127619900,INITIAL,1,"{
  ""bankNumber"": ""142"",
  ""lastName"": ""Johnsson"",
  ""bornYear"": 1951,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Blekinge län"",
  ""fullName"": ""Jeppe  Johnsson"",
  ""label"": ""NU8"",
  ""firstName"": ""Jeppe"",
  ""electoralRegionNumber"": 10,
  ""voteDate"": ""2003-04-16T00:00:00"",
  ""place"": """",
  ""rm"": ""2002/03"",
  ""vote"": ""JA"",
  ""party"": ""M"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""6,109195A8-7966-11D7-AEC8-0004755038E0,0879055385113,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,1276460,619110
479616200,INITIAL,1,"{
  ""intressentId"": ""0719332223713"",
  ""issue"": ""9"",
  ""ballotId"": ""DE144A28-223F-467F-9557-8CD237C3AE5A"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,4796423,2377235
517874400,INITIAL,1,"{
  ""bankNumber"": ""257"",
  ""lastName"": ""Richtoff"",
  ""bornYear"": 1948,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Skåne läns västra"",
  ""fullName"": ""Roger Richtoff"",
  ""label"": ""UbU13"",
  ""firstName"": ""Roger"",
  ""electoralRegionNumber"": 12,
  ""voteDate"": ""2018-03-01T00:00:00"",
  ""place"": """",
  ""rm"": ""2017/18"",
  ""vote"": ""AVSTÅR"",
  ""party"": ""SD"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""9,DCAA7690-3D91-4842-A9D8-4786126E4C3E,0145294944502,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,5179005,2568937
396353500,INITIAL,1,"{
  ""bankNumber"": ""336"",
  ""lastName"": ""Rådberg"",
  ""bornYear"": 1956,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Västra Götalands läns norra"",
  ""fullName"": ""Peter  Rådberg"",
  ""label"": ""MJU7"",
  ""firstName"": ""Peter"",
  ""electoralRegionNumber"": 18,
  ""voteDate"": ""2009-10-06T00:00:00"",
  ""place"": """",
  ""rm"": ""2009/10"",
  ""vote"": ""FRÅNVARANDE"",
  ""party"": ""MP"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""1,C206B227-8E94-4562-A0E0-09974C7B52E5,0781648625615,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,3963796,1960081
400521400,INITIAL,1,"{
  ""intressentId"": ""0927576375115"",
  ""issue"": ""16"",
  ""ballotId"": ""2E4EA391-FDF9-11D6-AE70-0004755048D1"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,4005475,1980953
276167900,INITIAL,1,"{
  ""intressentId"": ""0339894357417"",
  ""issue"": ""2"",
  ""ballotId"": ""7B9A0F51-CEB6-4766-8A71-FCAEC10CE7D8"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,2761940,1357954
248224900,INITIAL,1,"{
  ""bankNumber"": ""16"",
  ""lastName"": ""Hansson"",
  ""bornYear"": 1976,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Skåne läns södra"",
  ""fullName"": ""Anders Hansson"",
  ""label"": ""AU2"",
  ""firstName"": ""Anders"",
  ""electoralRegionNumber"": 13,
  ""voteDate"": ""2020-12-16T00:00:00"",
  ""place"": """",
  ""rm"": ""2020/21"",
  ""vote"": ""FRÅNVARANDE"",
  ""party"": ""M"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""1,381D99C8-B228-4E68-B3A4-502DCC803C59,0843345349823,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,2482510,1217948
441130000,INITIAL,1,"{
  ""intressentId"": ""0638431210311"",
  ""issue"": ""9"",
  ""ballotId"": ""F51FF800-3761-470D-B845-0AE1B1069E03"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,4411561,2184393
643897800,INITIAL,1,"{
  ""intressentId"": ""0327078838011"",
  ""issue"": ""3"",
  ""ballotId"": ""AB17F4AE-CE28-4C0F-B74D-A7AE0FD47014"",
  ""concern"": ""MOTIVFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,6439239,3200453
256205000,INITIAL,1,"{
  ""bankNumber"": ""49"",
  ""lastName"": ""Hedlund"",
  ""bornYear"": 1979,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Gävleborgs län"",
  ""fullName"": ""Roger Hedlund"",
  ""label"": ""UU10"",
  ""firstName"": ""Roger"",
  ""electoralRegionNumber"": 25,
  ""voteDate"": ""2024-05-15T00:00:00"",
  ""place"": """",
  ""rm"": ""2023/24"",
  ""vote"": ""JA"",
  ""party"": ""SD"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""3,1B0CE5D2-243C-4532-978D-37B9C6285392,0773497241728,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,2562311,1257930
120721500,INITIAL,1,"{
  ""bankNumber"": ""144"",
  ""lastName"": ""Thingwall"",
  ""bornYear"": 1944,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Stockholms län"",
  ""fullName"": ""Göran  Thingwall"",
  ""label"": ""NU3"",
  ""firstName"": ""Göran"",
  ""electoralRegionNumber"": 2,
  ""voteDate"": ""2009-12-08T00:00:00"",
  ""place"": """",
  ""rm"": ""2009/10"",
  ""vote"": ""JA"",
  ""party"": ""M"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""3,D3D0C5B5-C55F-47DD-B213-6EA8A8FB7E1D,0824343942006,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,1207476,586105
60204300,INITIAL,1,"{
  ""bankNumber"": ""238"",
  ""lastName"": ""Andersson"",
  ""bornYear"": 1963,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""kvinna"",
  ""electoralRegion"": ""Gävleborgs län"",
  ""fullName"": ""Ulla Andersson"",
  ""label"": ""NU4"",
  ""firstName"": ""Ulla"",
  ""electoralRegionNumber"": 25,
  ""voteDate"": ""2021-02-03T00:00:00"",
  ""place"": """",
  ""rm"": ""2020/21"",
  ""vote"": ""FRÅNVARANDE"",
  ""party"": ""V"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""2,FFA5189C-4AF7-4ADE-AA40-1672EB60107D,0628190530410,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,602304,291874
670501500,INITIAL,1,"{
  ""bankNumber"": ""339"",
  ""lastName"": ""Klockare"",
  ""bornYear"": 1945,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Norrbottens län"",
  ""fullName"": ""Lennart  Klockare"",
  ""label"": ""FIU25"",
  ""firstName"": ""Lennart"",
  ""electoralRegionNumber"": 29,
  ""voteDate"": ""2003-05-08T00:00:00"",
  ""place"": """",
  ""rm"": ""2002/03"",
  ""vote"": ""JA"",
  ""party"": ""S"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""2,E26A3B74-7A31-11D7-897A-000475504771,0708483204009,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,6705276,3333827
454237500,INITIAL,1,"{
  ""intressentId"": ""0714307225418"",
  ""issue"": ""4"",
  ""ballotId"": ""1DDD243E-12A6-4982-A063-5B8DC4F4EB68"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,4542636,2250086
411702400,INITIAL,1,"{
  ""intressentId"": ""0548314774911"",
  ""issue"": ""3"",
  ""ballotId"": ""E5A92F65-F348-4F5F-AA01-85EC5B057CA6"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,4117285,2036955
925305100,INITIAL,1,"{
  ""documentDetailList"": [
    {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailData"",
      ""cdoId"": 1807805
    },
    {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailData"",
      ""cdoId"": 1807806
    },
    {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailData"",
      ""cdoId"": 1807807
    },
    {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailData"",
      ""cdoId"": 1807808
    }
  ],
  ""hjid"": 1807804
}","[
  ""documentDetailList"",
  ""hjid""
]",com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailContainer,9249957,4009112
881639200,INITIAL,1,"{
  ""wording2"": """",
  ""committee"": """",
  ""chamber"": """",
  ""proposalNumber"": 2,
  ""processedIn"": """",
  ""decisionType"": """",
  ""wording"": ""Riksdagen ställer sig bakom det som anförs i motionen om att märka propositioner med berörda utskott och tillkännager detta för riksdagsstyrelsen."",
  ""hjid"": 1392886
}","[
  ""wording2"",
  ""committee"",
  ""chamber"",
  ""proposalNumber"",
  ""processedIn"",
  ""decisionType"",
  ""wording"",
  ""hjid""
]",com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentProposalData,8813286,3968333
895128000,INITIAL,1,"{
  ""documentAttachmentContainer"": {
    ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentAttachmentContainer"",
    ""cdoId"": 1520800
  },
  ""document"": {
    ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentData"",
    ""cdoId"": ""GV02MJ7""
  },
  ""documentDetailContainer"": {
    ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailContainer"",
    ""cdoId"": 1520803
  },
  ""documentPersonReferenceContainer"": {
    ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentPersonReferenceContainer"",
    ""cdoId"": 1520808
  },
  ""documentActivityContainer"": {
    ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentActivityContainer"",
    ""cdoId"": 1520796
  },
  ""hjid"": 1520795,
  ""documentProposal"": {
    ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentProposalContainer"",
    ""cdoId"": 1520817
  }
}","[
  ""documentAttachmentContainer"",
  ""document"",
  ""documentDetailContainer"",
  ""documentPersonReferenceContainer"",
  ""documentActivityContainer"",
  ""hjid"",
  ""documentProposal""
]",com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentStatusContainer,8948174,3981323
440296800,INITIAL,1,"{
  ""intressentId"": ""0181478122414"",
  ""issue"": ""23"",
  ""ballotId"": ""154F9460-764E-4298-A4CC-9A6F4AF492C1"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,4403229,2180212
513813600,INITIAL,1,"{
  ""bankNumber"": ""110"",
  ""lastName"": ""Watz"",
  ""bornYear"": 1940,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""kvinna"",
  ""electoralRegion"": ""Stockholms kommun"",
  ""fullName"": ""Marianne  Watz"",
  ""label"": ""NU2"",
  ""firstName"": ""Marianne"",
  ""electoralRegionNumber"": 1,
  ""voteDate"": ""2009-11-26T00:00:00"",
  ""place"": """",
  ""rm"": ""2009/10"",
  ""vote"": ""JA"",
  ""party"": ""M"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""2,71B675FD-7A58-4090-90C6-F4BBF9B45E33,039371311407,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,5138397,2548588
304500000,INITIAL,1,"{
  ""intressentId"": ""0284604377408"",
  ""issue"": ""17"",
  ""ballotId"": ""5BDBE6C9-95B3-4336-BA57-9BF927E811D4"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,3045261,1499903
1212481500,UPDATE,2,"{
  ""name"": ""Rasmus Giertz (SD)"",
  ""detectedDate"": ""2026-01-26T00:00:00"",
  ""ruleGroup"": ""Experience"",
  ""ruleName"": ""PoliticianExperience"",
  ""id"": 3376446,
  ""positive"": ""Extremely Experienced Committee Substitute"",
  ""referenceId"": ""0112333043027"",
  ""ruleDescription"": ""Politician with more than 600 days served as committee substitute"",
  ""status"": ""CRITICAL"",
  ""resourceType"": ""POLITICIAN""
}","[
  ""detectedDate""
]",com.hack23.cia.model.internal.application.data.rules.impl.RuleViolation,12059224,4943102
591868800,INITIAL,1,"{
  ""intressentId"": ""0128805841317"",
  ""issue"": ""16"",
  ""ballotId"": ""35D46E31-4C70-463C-81F0-FF0DE1DC8B9B"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,5918949,2939698
318081800,INITIAL,1,"{
  ""intressentId"": ""0652497579621"",
  ""issue"": ""5"",
  ""ballotId"": ""92E13390-1969-4EA1-983A-54BC5E8E6948"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,3181079,1567942
570475100,INITIAL,1,"{
  ""bankNumber"": ""138"",
  ""lastName"": ""From"",
  ""bornYear"": 1967,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Västerbottens län"",
  ""fullName"": ""Isak From"",
  ""label"": ""FöU6"",
  ""firstName"": ""Isak"",
  ""electoralRegionNumber"": 28,
  ""voteDate"": ""2015-02-18T00:00:00"",
  ""place"": """",
  ""rm"": ""2014/15"",
  ""vote"": ""JA"",
  ""party"": ""S"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""14,31D1D9C4-81DA-4280-8906-CD7FDAA821C4,0506482805418,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,5705012,2832485
321047200,INITIAL,1,"{
  ""bankNumber"": ""95"",
  ""lastName"": ""Wallmark"",
  ""bornYear"": 1965,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""man"",
  ""electoralRegion"": ""Skåne läns norra och östra"",
  ""fullName"": ""Hans  Wallmark"",
  ""label"": ""JuSoU1"",
  ""firstName"": ""Hans"",
  ""electoralRegionNumber"": 14,
  ""voteDate"": ""2008-05-07T00:00:00"",
  ""place"": """",
  ""rm"": ""2007/08"",
  ""vote"": ""JA"",
  ""party"": ""M"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""31,570C5C65-FC5E-4714-90F0-E34B78E46CC3,0980681611418,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,3210733,1582783
1157328900,INITIAL,1,"{
  ""id"": ""GB"",
  ""value"": ""United Kingdom""
}","[
  ""id"",
  ""value""
]",com.hack23.cia.model.external.worldbank.data.impl.Country,11566419,4661998
793285700,INITIAL,1,"{
  ""documentType"": ""mot"",
  ""org"": ""AU"",
  ""finalNumber"": 0,
  ""label"": ""185"",
  ""documentUrlHtml"": ""https://data.riksdagen.se/dokument/H902185"",
  ""title"": ""Förbättringar och andra åtgärder kring arbetsmiljö och arbetsmarknad för nattarbete"",
  ""madePublicDate"": ""2021-09-22T00:00:00"",
  ""documentStatusUrlXml"": ""https://data.riksdagen.se/dokumentstatus/H902185"",
  ""subTitle"": ""av Fredrik Lindahl (SD)"",
  ""documentUrlText"": ""https://data.riksdagen.se/dokument/H902185/text"",
  ""subType"": ""Enskild motion"",
  ""id"": ""H902185"",
  ""rm"": ""2021/22"",
  ""tempLabel"": ""151"",
  ""hangarId"": ""5105241"",
  ""numberValue"": 185,
  ""status"": ""Klar""
}","[
  ""documentType"",
  ""org"",
  ""finalNumber"",
  ""label"",
  ""documentUrlHtml"",
  ""title"",
  ""madePublicDate"",
  ""documentStatusUrlXml"",
  ""subTitle"",
  ""documentUrlText"",
  ""subType"",
  ""id"",
  ""rm"",
  ""tempLabel"",
  ""hangarId"",
  ""numberValue"",
  ""status""
]",com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentData,7929751,3885271
174920500,INITIAL,1,"{
  ""intressentId"": ""0604811710522"",
  ""issue"": ""15"",
  ""ballotId"": ""4C05587A-8017-425F-AF30-59D547B001EB"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,1749466,850723
353454200,INITIAL,1,"{
  ""intressentId"": ""0617957067613"",
  ""issue"": ""1"",
  ""ballotId"": ""59AC9DD7-3BDC-4F24-B07C-DA0174AAF736"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,3534803,1745146
601774000,INITIAL,1,"{
  ""intressentId"": ""0797642182211"",
  ""issue"": ""4"",
  ""ballotId"": ""A0379018-E721-40E0-8F48-7842592F3233"",
  ""concern"": ""SAKFRÅGAN""
}","[
  ""intressentId"",
  ""issue"",
  ""ballotId"",
  ""concern""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId,6018001,2989329
765449000,INITIAL,1,"{
  ""documentDetailList"": [
    {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailData"",
      ""cdoId"": 288836
    },
    {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailData"",
      ""cdoId"": 288837
    },
    {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailData"",
      ""cdoId"": 288838
    }
  ],
  ""hjid"": 288835
}","[
  ""documentDetailList"",
  ""hjid""
]",com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentDetailContainer,7651384,3859548
1201216600,INITIAL,1,"{
  ""proposal"": {
    ""entity"": ""com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentProposalData"",
    ""cdoId"": 3328550
  },
  ""hjid"": 3328549
}","[
  ""proposal"",
  ""hjid""
]",com.hack23.cia.model.external.riksdagen.dokumentstatus.impl.DocumentProposalContainer,11998573,4878454
277496600,INITIAL,1,"{
  ""bankNumber"": ""226"",
  ""lastName"": ""Sibinska"",
  ""bornYear"": 1963,
  ""ballotType"": ""HUVUD"",
  ""gender"": ""kvinna"",
  ""electoralRegion"": ""Göteborgs kommun"",
  ""fullName"": ""Anna Sibinska"",
  ""label"": ""SfU29"",
  ""firstName"": ""Anna"",
  ""electoralRegionNumber"": 16,
  ""voteDate"": ""2022-06-21T00:00:00"",
  ""place"": """",
  ""rm"": ""2021/22"",
  ""vote"": ""JA"",
  ""party"": ""MP"",
  ""embeddedId"": {
    ""valueObject"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteDataEmbeddedId"",
    ""ownerId"": {
      ""entity"": ""com.hack23.cia.model.external.riksdagen.votering.impl.VoteData"",
      ""cdoId"": ""2,C9C77C4B-15B2-4036-8775-D427C1177A38,051870309210,SAKFRÅGAN""
    },
    ""fragment"": ""embeddedId""
  }
}","[
  ""bankNumber"",
  ""lastName"",
  ""bornYear"",
  ""ballotType"",
  ""gender"",
  ""electoralRegion"",
  ""fullName"",
  ""label"",
  ""firstName"",
  ""electoralRegionNumber"",
  ""voteDate"",
  ""place"",
  ""rm"",
  ""vote"",
  ""party"",
  ""embeddedId""
]",com.hack23.cia.model.external.riksdagen.votering.impl.VoteData,2775227,1364598
