value,count
"Government expenditure on education, total (% of GDP)",390
"Government expenditure on education, total (% of government expenditure)",390
"Government expenditure per student, primary (% of GDP per capita)",390
"Government expenditure per student, secondary (% of GDP per capita)",390
"Government expenditure per student, tertiary (% of GDP per capita)",390
Grants and other revenue (% of revenue),390
Grants and other revenue (current LCU),390
"Grants, excluding technical cooperation (BoP, current US$)",390
Gross capital formation (% of GDP),390
Gross capital formation (annual % growth),390
Gross capital formation (constant 2015 US$),390
Gross capital formation (constant LCU),390
Gross capital formation (current LCU),390
Gross capital formation (current US$),390
Gross domestic income (constant LCU),390
Gross domestic savings (% of GDP),390
Gross domestic savings (current LCU),390
Gross domestic savings (current US$),390
Gross fixed capital formation (% of GDP),390
Gross fixed capital formation (annual % growth),390
Gross fixed capital formation (constant 2015 US$),390
Gross fixed capital formation (constant LCU),390
Gross fixed capital formation (current LCU),390
Gross fixed capital formation (current US$),390
"Gross fixed capital formation, private sector (% of GDP)",390
"Gross fixed capital formation, private sector (current LCU)",390
"Gross intake ratio in first grade of primary education, female (% of relevant age group)",390
"Gross intake ratio in first grade of primary education, male (% of relevant age group)",390
"Gross intake ratio in first grade of primary education, total (% of relevant age group)",390
Gross national expenditure (% of GDP),390
Gross national expenditure (constant 2015 US$),390
Gross national expenditure (constant LCU),390
Gross national expenditure (current LCU),390
Gross national expenditure (current US$),390
Gross national expenditure deflator (base year varies by country),390
Gross savings (% of GDP),390
Gross savings (% of GNI),390
Gross savings (current LCU),390
Gross savings (current US$),390
Gross value added at basic prices (GVA) (constant 2015 US$),390
Gross value added at basic prices (GVA) (constant LCU),390
Gross value added at basic prices (GVA) (current LCU),390
Gross value added at basic prices (GVA) (current US$),390
High-technology exports (% of manufactured exports),390
High-technology exports (current US$),390
"Hospital beds (per 1,000 people)",390
Households and NPISHs Final consumption expenditure (annual % growth),390
Households and NPISHs Final consumption expenditure (constant 2015 US$),390
Households and NPISHs Final consumption expenditure (constant LCU),390
Households and NPISHs Final consumption expenditure (current LCU),390
Households and NPISHs Final consumption expenditure (current US$),390
Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),390
Households and NPISHs Final consumption expenditure per capita growth (annual %),390
"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",390
"Households and NPISHs Final consumption expenditure, PPP (current international $)",390
Households and NPISHs final consumption expenditure (% of GDP),390
Households and NPISHs final consumption expenditure: linked series (current LCU),390
"IBRD loans and IDA credits (DOD, current US$)",390
ICT goods exports (% of total goods exports),390
ICT goods imports (% total goods imports),390
"ICT service exports (% of service exports, BoP)",390
"ICT service exports (BoP, current US$)",390
IDA resource allocation index (1=low to 6=high),390
"IFC, private nonguaranteed (NFL, US$)",390
"IMF repurchases and charges (TDS, current US$)",390
"Immunization, DPT (% of children ages 12-23 months)",390
"Immunization, HepB3 (% of one-year-old children)",390
"Immunization, measles (% of children ages 12-23 months)",390
Import unit value index (2015 = 100),390
Import value index (2015 = 100),390
Import volume index (2015 = 100),390
Imports of goods and services (% of GDP),390
"Imports of goods and services (BoP, current US$)",390
Imports of goods and services (annual % growth),390
Imports of goods and services (constant 2015 US$),390
Imports of goods and services (constant LCU),390
Imports of goods and services (current LCU),390
Imports of goods and services (current US$),390
"Imports of goods, services and primary income (BoP, current US$)",390
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",390
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",390
"Incidence of HIV, all (per 1,000 uninfected population)",390
"Incidence of malaria (per 1,000 population at risk)",390
"Incidence of tuberculosis (per 100,000 people)",390
Income share held by fourth 20%,390
Income share held by highest 10%,390
Income share held by highest 20%,390
Income share held by lowest 10%,390
Income share held by lowest 20%,390
Income share held by second 20%,390
Income share held by third 20%,390
Individuals using the Internet (% of population),390
"Individuals using the Internet, female (% of female population)",390
"Individuals using the Internet, male (% of male population)",390
"Industrial design applications, nonresident, by count",390
"Industrial design applications, resident, by count",390
"Industry (including construction), value added (% of GDP)",390
"Industry (including construction), value added (annual % growth)",390
"Industry (including construction), value added (constant 2015 US$)",390
"Industry (including construction), value added (constant LCU)",390
"Industry (including construction), value added (current LCU)",390
"Industry (including construction), value added (current US$)",390
"Industry (including construction), value added per worker (constant 2015 US$)",390
"Inflation, GDP deflator (annual %)",390
"Inflation, GDP deflator: linked series (annual %)",390
"Inflation, consumer prices (annual %)",390
Informal payments to public officials (% of firms),390
Insurance and financial services (% of commercial service exports),390
Insurance and financial services (% of commercial service imports),390
"Insurance and financial services (% of service exports, BoP)",390
"Insurance and financial services (% of service imports, BoP)",390
"Intentional homicides (per 100,000 people)",390
"Intentional homicides, female (per 100,000 female)",390
"Intentional homicides, male (per 100,000 male)",390
Interest payments (% of expense),390
Interest payments (% of revenue),390
Interest payments (current LCU),390
"Interest rate spread (lending rate minus deposit rate, %)",390
Internally displaced people (IDP) by country or territory of asylum / origin,390
"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",390
"Internally displaced persons, new displacement associated with disasters (number of cases)",390
International migrant stock (% of population),390
"International migrant stock, total",390
"International tourism, expenditures (% of total imports)",390
"International tourism, expenditures (current US$)",390
"International tourism, expenditures for passenger transport items (current US$)",390
"International tourism, expenditures for travel items (current US$)",390
"International tourism, number of arrivals",390
"International tourism, number of departures",390
"International tourism, receipts (% of total exports)",390
"International tourism, receipts (current US$)",390
"International tourism, receipts for passenger transport items (current US$)",390
"International tourism, receipts for travel items (current US$)",390
Investment in ICT with private participation (current US$),390
Investment in energy with private participation (current US$),390
Investment in transport with private participation (current US$),390
Investment in water and sanitation with private participation (current US$),390
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",390
"Labor force participation rate for ages 15-24, female (%) (national estimate)",390
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",390
"Labor force participation rate for ages 15-24, male (%) (national estimate)",390
"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",390
"Labor force participation rate for ages 15-24, total (%) (national estimate)",390
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",390
"Labor force participation rate, female (% of female population ages 15+) (national estimate)",390
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",390
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",390
"Labor force participation rate, male (% of male population ages 15+) (national estimate)",390
"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",390
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",390
"Labor force participation rate, total (% of total population ages 15+) (national estimate)",390
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",390
Labor force with advanced education (% of total working-age population with advanced education),390
"Labor force with advanced education, female (% of female working-age population with advanced education)",390
"Labor force with advanced education, male (% of male working-age population with advanced education)",390
Labor force with basic education (% of total working-age population with basic education),390
"Labor force with basic education, female (% of female working-age population with basic education)",390
"Labor force with basic education, male (% of male working-age population with basic education)",390
Labor force with intermediate education (% of total working-age population with intermediate education),390
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",390
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",390
"Labor force, female (% of total labor force)",390
"Labor force, total",390
Land area (sq. km),390
Land area where elevation is below 5 meters (% of total land area),390
Land under cereal production (hectares),390
"Lead time to export, median case (days)",390
"Lead time to import, median case (days)",390
Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),390
Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),390
Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),390
Lending interest rate (%),390
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,390
"Life expectancy at birth, female (years)",390
"Life expectancy at birth, male (years)",390
"Life expectancy at birth, total (years)",390
Lifetime risk of maternal death (%),390
Lifetime risk of maternal death (1 in: rate varies by country),390
Liner shipping connectivity index (maximum value in 2004 = 100),390
"Listed domestic companies, total",390
"Literacy rate, adult female (% of females ages 15 and above)",390
"Literacy rate, adult male (% of males ages 15 and above)",390
"Literacy rate, adult total (% of people ages 15 and above)",390
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",390
"Literacy rate, youth female (% of females ages 15-24)",390
"Literacy rate, youth male (% of males ages 15-24)",390
"Literacy rate, youth total (% of people ages 15-24)",390
Livestock production index (2014-2016 = 100),390
Logistics performance index: Ability to track and trace consignments (1=low to 5=high),390
Logistics performance index: Competence and quality of logistics services (1=low to 5=high),390
Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),390
Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),390
Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),390
Logistics performance index: Overall (1=low to 5=high),390
Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),390
Low-birthweight babies (% of births),390
"Lower secondary completion rate, female (% of relevant age group)",390
"Lower secondary completion rate, male (% of relevant age group)",390
"Lower secondary completion rate, total (% of relevant age group)",390
Lower secondary school starting age (years),390
Machinery and transport equipment (% of value added in manufacturing),390
Male primary school age children out-of-school (%),390
Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,390
"Mammal species, threatened",390
Management practices index,390
Manufactures exports (% of merchandise exports),390
Manufactures imports (% of merchandise imports),390
"Manufacturing, value added (% of GDP)",390
"Manufacturing, value added (annual % growth)",390
"Manufacturing, value added (constant 2015 US$)",390
"Manufacturing, value added (constant LCU)",390
"Manufacturing, value added (current LCU)",390
"Manufacturing, value added (current US$)",390
Marine protected areas (% of territorial waters),390
Market capitalization of listed domestic companies (% of GDP),390
Market capitalization of listed domestic companies (current US$),390
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",390
"Maternal mortality ratio (national estimate, per 100,000 live births)",390
Medium and high-tech exports (% manufactured exports),390
Medium and high-tech manufacturing value added (% manufacturing value added),390
Merchandise exports (current US$),390
Merchandise exports by the reporting economy (current US$),390
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",390
Merchandise exports to economies in the Arab World (% of total merchandise exports),390
Merchandise exports to high-income economies (% of total merchandise exports),390
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),390
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),390
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),390
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),390
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),390
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),390
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),390
Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),390
Merchandise imports (current US$),390
Merchandise imports by the reporting economy (current US$),390
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",390
Merchandise imports from economies in the Arab World (% of total merchandise imports),390
Merchandise imports from high-income economies (% of total merchandise imports),390
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),390
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),390
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),390
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),390
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),390
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),390
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),390
Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),390
Merchandise trade (% of GDP),390
Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),390
Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),390
Methane (CH4) emissions from Agriculture (Mt CO2e),390
Methane (CH4) emissions from Building (Energy) (Mt CO2e),390
Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),390
Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),390
Methane (CH4) emissions from Industrial Processes (Mt CO2e),390
Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),390
Methane (CH4) emissions from Transport (Energy) (Mt CO2e),390
Methane (CH4) emissions from Waste (Mt CO2e),390
Military expenditure (% of GDP),390
Military expenditure (% of general government expenditure),390
Military expenditure (current LCU),390
Military expenditure (current USD),390
Mineral rents (% of GDP),390
Mobile cellular subscriptions,390
Mobile cellular subscriptions (per 100 people),390
Monetary Sector credit to private sector (% GDP),390
"Mortality caused by road traffic injury (per 100,000 population)",390
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",390
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",390
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",390
"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",390
"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",390
"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",390
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",390
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",390
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",390
"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",390
"Mortality rate, adult, female (per 1,000 female adults)",390
"Mortality rate, adult, male (per 1,000 male adults)",390
"Mortality rate, infant (per 1,000 live births)",390
"Mortality rate, infant, female (per 1,000 live births)",390
"Mortality rate, infant, male (per 1,000 live births)",390
"Mortality rate, neonatal (per 1,000 live births)",390
"Mortality rate, under-5 (per 1,000 live births)",390
"Mortality rate, under-5, female (per 1,000 live births)",390
"Mortality rate, under-5, male (per 1,000 live births)",390
Multidimensional poverty headcount ratio (UNDP) (% of population),390
Multidimensional poverty headcount ratio (World Bank) (% of population),390
Multilateral debt service (% of public and publicly guaranteed debt service),390
"Multilateral debt service (TDS, current US$)",390
Natural gas rents (% of GDP),390
Net ODA provided to the least developed countries (% of GNI),390
"Net ODA provided, to the least developed countries (current US$)",390
"Net ODA provided, total (% of GNI)",390
"Net ODA provided, total (constant 2023 US$)",390
"Net ODA provided, total (current US$)",390
Net ODA received (% of GNI),390
Net ODA received (% of central government expense),390
Net ODA received (% of gross capital formation),390
"Net ODA received (% of imports of goods, services and primary income)",390
Net ODA received per capita (current US$),390
Net acquisition of financial assets (% of GDP),390
Net acquisition of financial assets (current LCU),390
Net barter terms of trade index (2015 = 100),390
"Net bilateral aid flows from DAC donors, Australia (current US$)",390
"Net bilateral aid flows from DAC donors, Austria (current US$)",390
"Net bilateral aid flows from DAC donors, Belgium (current US$)",390
"Net bilateral aid flows from DAC donors, Canada (current US$)",390
"Net bilateral aid flows from DAC donors, Czechia (current US$)",390
"Net bilateral aid flows from DAC donors, Denmark (current US$)",390
"Net bilateral aid flows from DAC donors, Estonia (current US$)",390
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",390
"Net bilateral aid flows from DAC donors, Finland (current US$)",390
"Net bilateral aid flows from DAC donors, France (current US$)",390
"Net bilateral aid flows from DAC donors, Germany (current US$)",390
"Net bilateral aid flows from DAC donors, Greece (current US$)",390
"Net bilateral aid flows from DAC donors, Hungary (current US$)",390
"Net bilateral aid flows from DAC donors, Iceland (current US$)",390
"Net bilateral aid flows from DAC donors, Ireland (current US$)",390
"Net bilateral aid flows from DAC donors, Italy (current US$)",390
"Net bilateral aid flows from DAC donors, Japan (current US$)",390
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",390
"Net bilateral aid flows from DAC donors, Lithuania (current US$)",390
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",390
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",390
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",390
"Net bilateral aid flows from DAC donors, Norway (current US$)",390
"Net bilateral aid flows from DAC donors, Poland (current US$)",390
"Net bilateral aid flows from DAC donors, Portugal (current US$)",390
"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",390
"Net bilateral aid flows from DAC donors, Slovenia (current US$)",390
"Net bilateral aid flows from DAC donors, Spain (current US$)",390
"Net bilateral aid flows from DAC donors, Sweden (current US$)",390
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",390
"Net bilateral aid flows from DAC donors, Total (current US$)",390
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",390
"Net bilateral aid flows from DAC donors, United States (current US$)",390
"Net capital account (BoP, current US$)",390
Net domestic credit (current LCU),390
"Net errors and omissions (BoP, current US$)",390
"Net financial account (BoP, current US$)",390
"Net financial flows, IBRD (NFL, current US$)",390
"Net financial flows, IDA (NFL, current US$)",390
"Net financial flows, IMF concessional (NFL, current US$)",390
"Net financial flows, IMF nonconcessional (NFL, current US$)",390
"Net financial flows, RDB concessional (NFL, current US$)",390
"Net financial flows, RDB nonconcessional (NFL, current US$)",390
"Net financial flows, bilateral (NFL, current US$)",390
"Net financial flows, multilateral (NFL, current US$)",390
"Net financial flows, others (NFL, current US$)",390
"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",390
Net foreign assets (current LCU),390
"Net incurrence of liabilities, total (% of GDP)",390
"Net incurrence of liabilities, total (current LCU)",390
Net intake rate in grade 1 (% of official school-age population),390
"Net intake rate in grade 1, female (% of official school-age population)",390
"Net intake rate in grade 1, male (% of official school-age population)",390
Net investment in nonfinancial assets (% of GDP),390
Net investment in nonfinancial assets (current LCU),390
Net lending (+) / net borrowing (-) (% of GDP),390
Net lending (+) / net borrowing (-) (current LCU),390
Net migration,390
Net official aid received (constant 2023 US$),390
Net official aid received (current US$),390
Net official development assistance and official aid received (constant 2023 US$),390
Net official development assistance and official aid received (current US$),390
Net official development assistance received (constant 2023 US$),390
Net official development assistance received (current US$),390
"Net official flows from UN agencies, CERF (current US$)",390
"Net official flows from UN agencies, FAO (current US$)",390
"Net official flows from UN agencies, IAEA (current US$)",390
"Net official flows from UN agencies, IFAD (current US$)",390
"Net official flows from UN agencies, ILO (current US$)",390
"Net official flows from UN agencies, SDGFUND (current US$)",390
"Net official flows from UN agencies, SPRP (current US$)",390
"Net official flows from UN agencies, UNAIDS (current US$)",390
"Net official flows from UN agencies, UNCDF (current US$)",390
"Net official flows from UN agencies, UNCOVID (current US$)",390
"Net official flows from UN agencies, UNCTAD (current US$)",390
"Net official flows from UN agencies, UNDP (current US$)",390
"Net official flows from UN agencies, UNECE (current US$)",390
"Net official flows from UN agencies, UNEP (current US$)",390
"Net official flows from UN agencies, UNFPA (current US$)",390
"Net official flows from UN agencies, UNHCR (current US$)",390
"Net official flows from UN agencies, UNICEF (current US$)",390
"Net official flows from UN agencies, UNIDIR (current US$)",390
"Net official flows from UN agencies, UNIDO (current US$)",390
"Net official flows from UN agencies, UNPBF (current US$)",390
"Net official flows from UN agencies, UNRWA (current US$)",390
"Net official flows from UN agencies, UNTA (current US$)",390
"Net official flows from UN agencies, UNWOMEN (current US$)",390
"Net official flows from UN agencies, UNWTO (current US$)",390
"Net official flows from UN agencies, WFP (current US$)",390
"Net official flows from UN agencies, WHO (current US$)",390
"Net official flows from UN agencies, WTO-ITC (current US$)",390
"Net primary income (BoP, current US$)",390
Net primary income (Net income from abroad) (constant LCU),390
Net primary income (Net income from abroad) (current LCU),390
Net primary income (Net income from abroad) (current US$),390
"Net secondary income (BoP, current US$)",390
Net secondary income (Net current transfers from abroad) (constant LCU),390
Net secondary income (Net current transfers from abroad) (current LCU),390
Net secondary income (Net current transfers from abroad) (current US$),390
"Net trade in goods (BoP, current US$)",390
"Net trade in goods and services (BoP, current US$)",390
"New business density (new registrations per 1,000 people ages 15-64)",390
New businesses registered (number),390
Newborns protected against tetanus (%),390
Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),390
Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),390
Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),390
Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),390
Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),390
Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),390
Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),390
Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),390
Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),390
Nitrous oxide (N2O) emissions from Waste (Mt CO2e),390
Number of deaths ages 10-14 years,390
Number of deaths ages 15-19 years,390
Number of deaths ages 20-24 years,390
Number of deaths ages 5-9 years,390
Number of infant deaths,390
Number of maternal deaths,390
Number of neonatal deaths,390
"Number of surgical procedures (per 100,000 population)",390
Number of under-five deaths,390
Number of visits or required meetings with tax officials (average for affected firms),390
"Nurses and midwives (per 1,000 people)",390
"Official exchange rate (LCU per US$, period average)",390
Oil rents (% of GDP),390
Ores and metals exports (% of merchandise exports),390
Ores and metals imports (% of merchandise imports),390
Other expense (% of expense),390
Other expense (current LCU),390
Other manufacturing (% of value added in manufacturing),390
Other people in need of international protection by country or territory of asylum,390
