userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time
10,16385,t,-8987788427300533980,"CREATE VIEW public.view_ministry_decision_impact AS
 SELECT dd.org AS ministry_code,
    dpd.committee,
    dpd.decision_type,
    date_trunc('quarter'::text, (dd.made_public_date)::timestamp with time zone) AS decision_quarter,
    EXTRACT(year FROM dd.made_public_date) AS decision_year,
    EXTRACT(quarter FROM dd.made_public_date) AS quarter_num,
    count(*) AS total_proposals,
    count(*) FILTER (WHERE ((upper((dpd.chamber)::text) ~~ '%BIFALL%'::text) OR (upper((dpd.chamber)::text) ~~ '%GODKÄNT%'::text) OR (upper((dpd.chamber)::text) ~~ '%BIFALLA%'::text))) AS approved_proposals,
    count(*) FILTER (WHERE ((upper((dpd.chamber)::text) ~~ '%AVSLAG%'::text) OR (upper((dpd.chamber)::text) ~~ '%AVSLÅ%'::text))) AS rejected_proposals,
    count(*) FILTER (WHERE ((upper((dpd.chamber)::text) ~~ '%ÅTERFÖRVISNING%'::text) OR (upper((dpd.chamber)::text) ~~ '%ÅTERFÖRVISA%'::text))) AS referred_back_proposals,
    count(*) FILTER (WHERE ((upper((dpd.chamber)::text) ~~ '%UTSKOTT%'::text) AND (upper((dpd.chamber)::text) !~~ '%ÅTERFÖRVISNING%'::text))) AS committee_referral_proposals,
    count(*) FILTER (WHERE ((upper((dpd.chamber)::text) !~~ '%BIFALL%'::text) AND (upper((dpd.chamber)::text) !~~ '%AVSLAG%'::text) AND (upper((dpd.chamber)::text) !~~ '%GODKÄNT%'::text) AND (upper((dpd.chamber)::text) !~~ '%BIFALLA%'::text) AND (upper((dpd.chamber)::text) !~~ '%AVSLÅ%'::text) AND (upper((dpd.chamber)::text) !~~ '%ÅTERFÖRVISNING%'::text) AND (upper((dpd.chamber)::text) !~~ '%ÅTERFÖRVISA%'::text) AND (upper((dpd.chamber)::text) !~~ '%UTSKOTT%'::text))) AS other_decisions,
    round(((100.0 * (count(*) FILTER (WHERE ((upper((dpd.chamber)::text) ~~ '%BIFALL%'::text) OR (upper((dpd.chamber)::text) ~~ '%GODKÄNT%'::text) OR (upper((dpd.chamber)::text) ~~ '%BIFALLA%'::text))))::numeric) / (NULLIF(count(*), 0))::numeric), 2) AS approval_rate,
    round(((100.0 * (count(*) FILTER (WHERE ((upper((dpd.chamber)::text) ~~ '%AVSLAG%'::text) OR (upper((dpd.chamber)::text) ~~ '%AVSLÅ%'::text))))::numeric) / (NULLIF(count(*), 0))::numeric), 2) AS rejection_rate,
    round(((100.0 * (count(*) FILTER (WHERE ((upper((dpd.chamber)::text) ~~ '%UTSKOTT%'::text) AND (upper((dpd.chamber)::text) !~~ '%ÅTERFÖRVISNING%'::text))))::numeric) / (NULLIF(count(*), 0))::numeric), 2) AS committee_referral_rate,
    min(dd.made_public_date) AS earliest_proposal_date,
    max(dd.made_public_date) AS latest_proposal_date
   FROM (((public.document_data dd
     JOIN public.document_status_container dsc ON (((dsc.document_document_status_con_0)::text = (dd.id)::text)))
     JOIN public.document_proposal_container dpc ON ((dpc.hjid = dsc.document_proposal_document_s_0)))
     JOIN public.document_proposal_data dpd ON ((dpd.hjid = dpc.proposal_document_proposal_c_0)))
  WHERE (((dd.document_type)::text = 'prop'::text) AND (dd.org IS NOT NULL) AND (dpd.committee IS NOT NULL) AND (dpd.chamber IS NOT NULL) AND (dd.made_public_date IS NOT NULL) AND (length((dpd.chamber)::text) >= 6) AND (length((dpd.chamber)::text) <= 29))
  GROUP BY dd.org, dpd.committee, dpd.decision_type, (date_trunc('quarter'::text, (dd.made_public_date)::timestamp with time zone)), (EXTRACT(year FROM dd.made_public_date)), (EXTRACT(quarter FROM dd.made_public_date))
 HAVING (count(*) > 0)
  ORDER BY (EXTRACT(year FROM dd.made_public_date)) DESC, (EXTRACT(quarter FROM dd.made_public_date)) DESC, dd.org, dpd.committee",0,0,0,0,0,0,1,1.609214,1.609214,1.609214,1.609214,0,0,227,0,2,2,0,0,0,0,0,0,0,0.021099,0,0,101,0,18340,0,0,0,0,0,0,0,0
10,16385,t,1301523162871542522,COMMENT ON COLUMN public.country_element.latitude IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.105136,0.105136,0.105136,0.105136,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,5206499152521512912,"CREATE INDEX idx_qrtz_ft_inst_job_req_rcvry ON public.qrtz_fired_triggers USING btree (sched_name, instance_name, requests_recovery)",0,0,0,0,0,0,1,0.820662,0.820662,0.820662,0.820662,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,2626,0,0,0,0,0,0,0,0
16384,16385,f,8972182054908900135,COPY (SELECT * FROM person_container_element ORDER BY random() LIMIT $1) TO 'table_person_container_element_sample.csv' WITH CSV HEADER,2,0.298728,0.048641,0.250087,0.149364,0.10072300000000001,1,0.030928,0.030928,0.030928,0.030928,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,365029824586488241,"CREATE TABLE public.portal (
    hjid bigint NOT NULL,
    description character varying(255),
    google_map_api_key character varying(255),
    model_object_id integer,
    model_object_version integer,
    portal_name character varying(255),
    portal_type character varying(255),
    portals_agency_hjid bigint
)",0,0,0,0,0,0,1,0.995619,0.995619,0.995619,0.995619,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,11597,0,0,0,0,0,0,0,0
10,16385,t,-7179899167341561767,"CREATE VIEW public.view_riksdagen_party_summary AS
 WITH party_documents AS (
         SELECT dpr.party_short_code AS party,
            dpr.person_reference_id,
            dd.id AS doc_id,
            dd.document_type,
            dd.label,
            dd.made_public_date,
            dd.org
           FROM (((public.document_data dd
             JOIN public.document_status_container dsc ON (((dd.id)::text = (dsc.document_document_status_con_0)::text)))
             JOIN public.document_person_reference_co_0 dprc ON ((dsc.hjid = dprc.hjid)))
             JOIN public.document_person_reference_da_0 dpr ON ((dprc.hjid = dpr.document_person_reference_li_1)))
          WHERE (dpr.party_short_code IS NOT NULL)
        )
 SELECT vp.party,
    min(vp.first_assignment_date) AS first_assignment_date,
    max(vp.last_assignment_date) AS last_assignment_date,
    (sum(vp.total_assignments))::bigint AS total_assignments,
    (sum(vp.current_assignments))::bigint AS current_assignments,
    (sum(vp.total_days_served))::bigint AS total_days_served,
    (sum(vp.total_days_served_parliament))::bigint AS total_days_served_parliament,
    (sum(vp.total_days_served_committee))::bigint AS total_days_served_committee,
    (sum(vp.total_days_served_government))::bigint AS total_days_served_government,
    (sum(vp.total_days_served_eu))::bigint AS total_days_served_eu,
    (sum(vp.total_days_served_speaker))::bigint AS total_days_served_speaker,
    (sum(vp.total_days_served_party))::bigint AS total_days_served_party,
    (sum(vp.total_days_served_committee_substitute))::bigint AS total_days_served_committee_substitute,
    (sum(vp.total_days_served_committee_leadership))::bigint AS total_days_served_committee_leadership,
    bool_or(vp.active) AS active,
    bool_or(vp.active_parliament) AS active_parliament,
    bool_or(vp.active_government) AS active_government,
    bool_or(vp.active_committee) AS active_committee,
    bool_or(vp.active_eu) AS active_eu,
    bool_or(vp.active_speaker) AS active_speaker,
    bool_or(vp.active_party) AS active_party,
    sum(
        CASE
            WHEN vp.active THEN 1
            ELSE 0
        END) AS total_active,
    sum(
        CASE
            WHEN vp.active_parliament THEN 1
            ELSE 0
        END) AS total_active_parliament,
    sum(
        CASE
            WHEN vp.active_government THEN 1
            ELSE 0
        END) AS total_active_government,
    sum(
        CASE
            WHEN vp.active_committee THEN 1
            ELSE 0
        END) AS total_active_committee,
    sum(
        CASE
            WHEN vp.active_eu THEN 1
            ELSE 0
        END) AS total_active_eu,
    (sum(vp.total_party_assignments))::bigint AS total_party_assignments,
    (sum(vp.total_ministry_assignments))::bigint AS total_ministry_assignments,
    (sum(vp.total_committee_assignments))::bigint AS total_committee_assignments,
    (sum(vp.total_speaker_assignments))::bigint AS total_speaker_assignments,
    (sum(vp.total_committee_substitute_assignments))::bigint AS total_committee_substitute_assignments,
    (sum(vp.total_committee_leadership_assignments))::bigint AS total_committee_leadership_assignments,
    (sum(vp.current_party_assignments))::bigint AS current_party_assignments,
    (sum(vp.current_ministry_assignments))::bigint AS current_ministry_assignments,
    (sum(vp.current_committee_assignments))::bigint AS current_committee_assignments,
    (sum(vp.current_speaker_assignments))::bigint AS current_speaker_assignments,
    (sum(vp.current_committee_substitute_assignments))::bigint AS current_committee_substitute_assignments,
    (sum(vp.current_committee_leadership_assignments))::bigint AS current_committee_leadership_assignments,
    COALESCE(count(DISTINCT pd.doc_id), (0)::bigint) AS total_documents,
    round(COALESCE(((count(DISTINCT pd.doc_id))::numeric / (NULLIF(count(DISTINCT pd.person_reference_id), 0))::numeric), (0)::numeric), 2) AS avg_documents_per_member,
    COALESCE(count(DISTINCT
        CASE
            WHEN (((pd.document_type)::text = 'mot'::text) AND ((pd.label)::text ~~ '%motion%'::text)) THEN pd.doc_id
            ELSE NULL::character varying
        END), (0)::bigint) AS total_party_motions,
    COALESCE(count(DISTINCT
        CASE
            WHEN (((pd.document_type)::text = 'mot'::text) AND ((pd.label)::text !~~ '%motion%'::text)) THEN pd.doc_id
            ELSE NULL::character varying
        END), (0)::bigint) AS total_individual_motions,
    COALESCE(count(DISTINCT
        CASE
            WHEN (pd.org IS NOT NULL) THEN pd.doc_id
            ELSE NULL::character varying
        END), (0)::bigint) AS total_committee_motions,
    (0)::bigint AS total_collaborative_motions,
    (0)::bigint AS total_follow_up_motions,
    COALESCE(( SELECT count(*) AS count
           FROM ( SELECT pd2.person_reference_id
                   FROM party_documents pd2
                  WHERE ((pd2.party)::text = vp.party)
                  GROUP BY pd2.person_reference_id
                 HAVING (count(DISTINCT pd2.doc_id) > 100)) x), (0)::bigint) AS very_high_activity_members,
    COALESCE(( SELECT count(*) AS count
           FROM ( SELECT pd2.person_reference_id
                   FROM party_documents pd2
                  WHERE ((pd2.party)::text = vp.party)
                  GROUP BY pd2.person_reference_id
                 HAVING ((count(DISTINCT pd2.doc_id) >= 50) AND (count(DISTINCT pd2.doc_id) <= 100))) x), (0)::bigint) AS high_activity_members,
    COALESCE(( SELECT count(*) AS count
           FROM ( SELECT pd2.person_reference_id
                   FROM party_documents pd2
                  WHERE ((pd2.party)::text = vp.party)
                  GROUP BY pd2.person_reference_id
                 HAVING ((count(DISTINCT pd2.doc_id) >= 10) AND (count(DISTINCT pd2.doc_id) <= 49))) x), (0)::bigint) AS medium_activity_members,
    COALESCE(( SELECT count(*) AS count
           FROM ( SELECT pd2.person_reference_id
                   FROM party_documents pd2
                  WHERE ((pd2.party)::text = vp.party)
                  GROUP BY pd2.person_reference_id
                 HAVING (count(DISTINCT pd2.doc_id) < 10)) x), (0)::bigint) AS low_activity_members,
    (0)::bigint AS party_focused_members,
    (0)::bigint AS committee_focused_members,
    (0)::bigint AS individual_focused_members,
    COALESCE(count(DISTINCT
        CASE
            WHEN (pd.made_public_date >= (CURRENT_DATE - '1 year'::interval)) THEN pd.person_reference_id
            ELSE NULL::character varying
        END), (0)::bigint) AS currently_active_members,
    COALESCE(count(DISTINCT
        CASE
            WHEN (pd.made_public_date >= (CURRENT_DATE - '1 year'::interval)) THEN pd.doc_id
            ELSE NULL::character varying
        END), (0)::bigint) AS total_documents_last_year,
    round(COALESCE(((count(DISTINCT
        CASE
            WHEN (pd.made_public_date >= (CURRENT_DATE - '1 year'::interval)) THEN pd.doc_id
            ELSE NULL::character varying
        END))::numeric / (NULLIF(count(DISTINCT
        CASE
            WHEN (pd.made_public_date >= (CURRENT_DATE - '1 year'::interval)) THEN pd.person_reference_id
            ELSE NULL::character varying
        END), 0))::numeric), (0)::numeric), 2) AS avg_documents_last_year,
    min(pd.made_public_date) AS first_party_document,
    max(pd.made_public_date) AS last_party_document,
    0.0 AS avg_collaboration_percentage,
    (0)::bigint AS highly_collaborative_members
   FROM (public.view_riksdagen_politician vp
     LEFT JOIN party_documents pd ON ((vp.party = (pd.party)::text)))
  GROUP BY vp.party
  ORDER BY vp.party",0,0,0,0,0,0,1,3.651147,3.651147,3.651147,3.651147,0,0,558,0,5,5,0,0,0,0,0,0,0,0.044031,0,0,260,0,49965,0,0,0,0,0,0,0,0
10,16385,t,-6351324499438657418,"ALTER TABLE ONLY public.indicator_element
    ADD CONSTRAINT fk_8l1m1pum4e3catw4443rup4q5 FOREIGN KEY (indicator__indicators_elemen_0) REFERENCES public.indicators_element(hjid)",0,0,0,0,0,0,1,0.633973,0.633973,0.633973,0.633973,0,0,203,2,2,2,0,0,0,0,0,0,0.023644,0.024315,0,0,51,0,13149,0,0,0,0,0,0,0,0
16384,16385,t,5784196478574959785,"SELECT current_database() AS ""TABLE_CAT"", n.nspname AS ""TABLE_SCHEM"", c.relname AS ""TABLE_NAME"",  CASE n.nspname ~ $2 OR n.nspname = $3  WHEN $4 THEN CASE  WHEN n.nspname = $5 OR n.nspname = $6 THEN CASE c.relkind   WHEN $7 THEN $8   WHEN $9 THEN $10   WHEN $11 THEN $12   ELSE $13   END  WHEN n.nspname = $14 THEN CASE c.relkind   WHEN $15 THEN $16   WHEN $17 THEN $18   ELSE $19   END  ELSE CASE c.relkind   WHEN $20 THEN $21   WHEN $22 THEN $23   WHEN $24 THEN $25   WHEN $26 THEN $27   WHEN $28 THEN $29   ELSE $30   END  END  WHEN $31 THEN CASE c.relkind  WHEN $32 THEN $33  WHEN $34 THEN $35  WHEN $36 THEN $37  WHEN $38 then $39  WHEN $40 THEN $41  WHEN $42 THEN $43  WHEN $44 THEN $45  WHEN $46 THEN $47  WHEN $48 THEN $49  ELSE $50  END  ELSE $51  END  AS ""TABLE_TYPE"", d.description AS ""REMARKS"",  $52 as ""TYPE_CAT"", $53 as ""TYPE_SCHEM"", $54 as ""TYPE_NAME"", $55 AS ""SELF_REFERENCING_COL_NAME"", $56 AS ""REF_GENERATION""  FROM pg_catalog.pg_namespace n, pg_catalog.pg_class c  LEFT JOIN pg_catalog.pg_description d ON (c.oid = d.objoid AND d.objsubid = $57  and d.classoid = $58::regclass)  WHERE c.relnamespace = n.oid  AND c.relname LIKE $1 AND ($59  OR ( c.relkind = $60 AND n.nspname !~ $61 AND n.nspname <> $62 ) )  ORDER BY ""TABLE_TYPE"",""TABLE_SCHEM"",""TABLE_NAME""",4,1.463004,0.319467,0.456613,0.365751,0.05369990366378694,4,0.23929699999999998,0.043431,0.103434,0.059824249999999995,0.025224691746134377,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,f,-6057008523568176862,"CREATE FUNCTION cosine_distance(vector, vector) RETURNS float8
	AS '$libdir/vector' LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.12295,0.12295,0.12295,0.12295,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1337,0,0,0,0,0,0,0,0
16384,16385,f,-8845427602016939902,COPY (SELECT * FROM application_session ORDER BY random() LIMIT $1) TO 'table_application_session_sample.csv' WITH CSV HEADER,2,0.462243,0.097873,0.36437,0.23112150000000004,0.1332485,1,0.022622,0.022622,0.022622,0.022622,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,5722287034868760066,COMMENT ON COLUMN public.person_data.id IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.108503,0.108503,0.108503,0.108503,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
16384,16385,f,-1808074166442761763,v_error_count,4,0.007182000000000001,0.001282,0.002454,0.0017955000000000002,0.00042544594251208947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,7948527076751578518,CREATE INDEX idx_politician_summary_party ON public.view_riksdagen_vote_data_ballot_politician_summary USING btree (party),0,0,0,0,0,0,1,1.160567,1.160567,1.160567,1.160567,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1943,0,0,0,0,0,0,0,0
